rmse=0.4472135954999579,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,2.2,6.1,2.2,2.1,3.2,5.2,5.1,5.2,3.1,3.2,1.2,6.1,7.1,1.1,1.1,1.2,7.1,6.1,7.2,7.1,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.4472135954999579,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,2.1,6.2,6.2,6.1,3.1,5.2,5.1,5.2,3.2,7.1,3.1,3.2,2.2,2.1,4.2,4.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.4743416490252569,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,7.1,7.2,6.1,2.2,5.2,5.1,2.2,1.2,2.2,2.1,6.1,1.1,1.2,1.1,6.1,6.2,3.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0
rmse=0.4743416490252569,1.1,2.1,3.1,4.1,5.1,6.1,5.2,5.1,2.2,7.1,2.1,2.2,3.1,1.1,7.2,7.1,1.2,1.1,3.2,3.1,4.2,4.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.497468076502562,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,2.2,3.2,2.2,3.1,3.2,2.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,1.2,3.1,3.2,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,1.2,3.1,3.2,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,5.1,4.2,4.2,4.1,1.2,2.2,2.1,2.2,5.2,1.2,5.1,5.2,1.1,1.2,3.1,6.1,3.2,3.1,6.2,6.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,1.1,4.1,6.2,6.1,4.2,4.1,7.1,1.2,1.2,1.1,7.2,7.1,5.2,5.1,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.497468076502562,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,2.2,4.2,2.2,4.1,4.2,3.2,3.1,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,5.2,5.1,1.2,7.1,1.2,6.1,1.1,1.2,4.2,4.1,7.1,3.1,6.1,7.2,7.1,7.2,6.1,3.2,3.2,3.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,2.2,3.1,3.2,2.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,3.2,5.2,3.2,5.2,5.1,5.2,3.2,7.1,7.2,7.1,3.2,1.2,3.2,3.1,4.2,1.2,4.2,4.1,1.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,1.2,1.1,3.1,4.1,4.2,4.1,5.1,6.1,2.2,3.1,7.1,2.2,2.1,2.2,6.2,6.1,3.1,5.2,5.1,5.2,3.1,7.1,7.2,7.1,3.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,1.2,1.1,5.1,6.1,2.1,6.2,6.2,6.1,7.1,4.2,4.1,4.2,3.2,5.1,3.2,3.1,7.2,7.1,5.1,2.2,2.1,2.2,5.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,5.1,6.1,1.2,1.1,2.2,4.1,2.1,2.2,3.1,5.1,4.2,4.1,3.2,3.1,6.2,5.2,5.2,5.1,6.2,7.1,6.2,6.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,2.2,2.2,2.1,4.1,5.1,1.1,4.2,4.2,4.1,6.1,7.1,1.2,1.1,7.2,5.2,7.2,7.1,3.1,5.2,5.1,5.2,6.1,3.2,3.1,3.2,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,3.1,6.2,6.2,6.1,2.1,3.2,3.1,3.2,2.2,2.1,5.2,5.1,1.2,1.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,1.2,3.1,3.2,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,3.1,4.1,5.1,5.2,6.1,7.1,1.2,1.1,7.1,4.2,3.2,4.2,4.1,4.2,3.2,3.1,7.1,6.2,6.1,6.2,2.2,2.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,1.2,3.1,3.2,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.497468076502562,1.1,2.1,2.2,2.1,3.1,4.1,5.1,4.2,4.2,4.1,5.1,6.1,7.1,3.2,3.1,3.2,6.1,6.2,1.2,1.1,7.2,7.1,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5116672736016927,1.1,2.1,3.1,4.1,5.1,6.1,6.2,6.1,3.2,5.2,5.1,5.2,3.2,7.1,3.2,3.1,1.2,4.2,1.2,4.2,4.1,4.2,1.1,1.2,2.2,7.2,7.1,7.2,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
rmse=0.5116672736016927,1.1,2.1,3.1,4.1,5.1,6.1,6.2,6.1,2.2,7.1,2.1,2.2,1.2,3.1,1.2,5.2,5.1,5.2,1.1,1.2,4.2,3.2,3.1,3.2,4.2,7.2,7.1,7.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
rmse=0.5116672736016927,1.1,2.1,3.1,4.1,3.2,3.1,1.2,5.1,1.2,1.1,2.2,2.1,4.2,6.1,4.2,6.2,6.1,6.2,4.2,5.2,7.1,5.2,5.1,5.2,4.2,7.2,7.1,7.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.5116672736016927,1.1,2.1,3.1,4.1,5.1,5.2,2.2,3.2,2.1,2.2,3.2,3.1,1.1,6.1,7.1,6.2,6.1,6.2,1.2,4.2,1.1,1.2,4.2,4.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,6.1,2.2,2.1,4.2,5.1,4.1,4.2,1.1,6.1,6.2,6.1,5.2,5.1,1.2,1.1,3.2,3.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,3.2,3.1,5.1,6.1,6.2,6.1,5.2,4.2,5.2,5.1,1.2,4.1,4.2,4.1,1.2,7.1,1.2,1.1,2.2,7.1,2.2,2.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,2.2,2.1,2.2,4.1,5.1,1.1,6.1,6.2,6.1,1.2,1.1,7.1,3.1,4.1,4.2,5.2,5.1,3.2,3.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,2.2,2.2,2.1,1.1,6.1,7.1,7.2,1.2,1.1,6.2,4.1,6.2,6.1,3.1,5.1,4.2,4.1,3.1,3.2,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,2.2,2.1,2.2,4.1,5.1,3.2,3.1,4.2,1.2,4.2,1.1,1.1,1.2,4.2,6.1,6.2,6.1,4.2,7.1,4.2,7.2,7.1,7.2,4.2,4.1,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,7.1,7.2,6.1,2.2,1.2,2.1,2.1,2.2,1.2,1.1,5.2,5.1,6.1,3.2,3.1,3.2,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,6.1,3.2,3.1,4.2,6.1,4.2,4.1,2.2,5.2,5.1,5.2,2.2,7.1,2.2,2.1,1.2,6.1,1.2,6.2,6.1,6.2,1.2,7.1,1.2,7.2,7.2,7.1,1.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0
rmse=0.5398345637668169,1.1,2.1,1.2,1.1,3.1,4.1,4.2,4.1,2.2,3.1,2.2,5.1,2.1,2.2,6.1,5.2,5.2,5.1,6.1,3.2,3.2,3.1,6.1,6.2,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,2.2,2.1,2.2,1.2,6.1,1.2,1.1,4.2,3.1,4.1,4.2,7.1,3.2,3.1,3.2,5.2,5.1,7.1,6.2,6.1,6.2,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,6.2,6.1,1.2,3.2,1.2,3.2,3.1,3.2,1.2,7.1,7.2,7.1,1.2,2.2,2.1,2.2,1.1,1.2,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,5.2,2.1,4.2,4.2,4.1,6.1,2.2,2.1,2.2,1.2,7.1,1.1,1.2,6.1,7.2,7.2,7.1,6.1,3.2,3.1,3.2,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,5.1,5.2,6.1,4.2,4.2,4.1,2.2,7.1,7.2,7.1,2.2,3.2,2.2,2.1,1.2,6.1,1.2,3.2,3.1,3.2,1.1,1.2,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5398345637668169,1.1,2.1,3.1,4.1,3.2,3.1,1.2,5.1,1.2,1.1,6.1,2.2,4.2,2.2,4.2,4.1,2.1,2.2,5.2,5.1,7.1,6.1,7.2,7.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5454122176291607,1.1,2.1,3.1,2.2,2.2,2.1,4.1,1.2,1.1,1.2,4.2,5.1,4.2,3.1,4.2,6.1,4.1,4.2,3.1,5.2,5.1,5.2,3.2,3.1,7.1,6.1,7.2,7.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5454122176291607,1.1,2.1,3.1,4.1,3.2,3.1,2.2,5.1,2.2,2.1,1.2,1.1,4.2,6.1,4.2,5.1,4.1,4.2,6.2,6.1,7.1,5.2,5.2,5.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5454122176291607,1.1,2.1,3.1,4.1,2.2,2.1,1.2,1.1,3.2,4.2,3.1,3.2,4.2,5.1,6.1,4.1,4.2,4.1,7.1,5.2,5.2,5.1,6.1,7.2,7.1,7.2,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,2.2,4.2,4.1,2.2,3.1,2.2,3.2,3.2,3.1,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,2.2,2.1,3.1,4.1,5.1,1.1,6.1,5.2,5.1,5.2,6.2,4.2,6.2,6.1,1.2,4.1,1.2,4.1,1.1,1.2,4.2,4.1,3.2,7.1,3.2,3.1,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,4.1,3.2,3.1,5.1,6.1,4.1,2.1,4.2,4.1,2.2,2.1,1.2,6.1,1.1,1.2,5.2,6.1,5.2,5.1,7.1,6.1,7.2,7.1,6.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.2,4.1,2.2,3.2,2.2,3.2,2.1,2.2,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,3.2,4.1,4.2,3.2,2.2,3.1,3.2,2.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,2.2,5.2,5.1,5.2,2.2,7.1,7.2,7.1,2.2,4.2,2.2,4.1,4.2,4.1,2.2,3.2,3.1,3.2,2.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,1.2,5.2,5.2,5.1,1.2,7.1,7.2,7.1,1.2,3.2,1.2,3.1,3.1,3.2,4.2,1.1,1.1,1.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,5.2,5.1,1.2,7.1,1.2,7.2,7.2,7.1,6.2,1.2,6.1,6.2,1.2,4.2,4.1,4.2,1.1,1.2,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,2.2,2.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,4.2,4.1,1.2,7.2,7.1,7.2,1.2,3.2,1.2,3.2,3.1,3.2,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,4.2,4.1,2.2,3.2,3.1,3.2,2.2,2.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,3.2,4.1,5.1,5.2,5.1,6.1,7.1,2.2,6.1,1.2,2.2,2.1,2.2,1.2,1.1,7.1,4.2,4.1,4.2,6.1,7.1,7.2,7.1,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,5.2,5.1,2.2,7.1,2.2,7.2,7.2,7.1,6.2,2.2,6.1,6.2,2.2,4.2,3.2,4.2,4.1,4.2,3.1,3.2,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,1.2,1.1,1.2,4.1,5.1,6.1,2.1,6.2,6.1,5.2,3.2,5.2,5.1,2.2,3.1,3.2,3.1,2.2,2.1,4.2,7.1,4.1,4.2,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,4.2,4.1,2.2,3.2,3.1,3.2,2.2,7.1,2.2,7.2,7.1,7.2,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,4.1,5.1,6.1,1.2,1.1,6.2,7.1,6.2,6.1,5.2,7.2,7.1,7.2,5.2,5.1,3.2,4.2,3.1,3.2,4.2,2.2,2.2,4.2,2.2,4.1,4.1,4.2,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,2.2,2.1,2.2,4.1,5.1,6.1,1.1,3.1,3.2,5.2,7.1,5.2,5.1,1.2,1.1,4.2,4.1,7.1,6.2,6.1,6.2,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,4.2,5.2,5.1,5.2,4.2,7.1,4.2,4.1,2.2,3.2,3.1,3.2,2.2,7.1,2.2,2.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,2.2,4.1,4.2,2.2,3.1,2.2,3.2,3.2,3.1,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
rmse=0.5477225575051661,1.1,2.1,3.1,4.1,4.2,4.1,5.1,6.1,6.2,6.1,2.2,3.2,2.2,3.2,2.1,2.2,3.1,3.2,1.2,7.1,1.2,1.1,5.2,7.1,5.2,5.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
rmse=0.5477225575051661,1.1,2.1,1.2,1.1,3.1,4.1,5.1,6.1,6.2,6.1,4.2,5.2,5.1,5.2,4.2,7.1,7.2,7.1,4.2,2.2,4.1,4.2,2.2,3.1,2.2,3.2,3.2,3.1,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
